"date","year","est_pct_illuminated","pct_fixed","accident_num","city","state","fatalities"
2006-09-15,2006,38.9,160.3,"ANC06FA131 "," Skwentna","AK ",2
2006-09-15,2006,38.9,160.3,"DEN06FA131 "," Maybell","CO ",2
2006-09-15,2006,38.9,160.3,"DEN06FA132 "," Telluride","CO ",4
2006-09-20,2006,2.8,196.4,"NYC06LA227 "," Middlebury","VT ",2
2006-09-20,2006,2.8,196.4,"SEA06LA184 "," Lake Wales","FL ",1
2006-09-21,2006,0.5,198.7,"ANC06FA136 "," Kodiak","AK ",1
2006-09-22,2006,0.1,199.1,"CHI06LA268 "," Branson","MO ",1
2006-09-22,2006,0.1,199.1,"CHI06FA264 "," N. Sioux City","SD ",1
2006-09-23,2006,1.6,1.6,"ATL06FA129 "," Alabaster","AL ",3
2006-09-24,2006,4.9,4.9,"CHI06FA269 "," Cumberland","WI ",1
2006-09-24,2006,4.9,4.9,"LAX06FA304 "," Sedona","AZ ",2
2006-09-27,2006,25.1,25.1,"NYC06FA230 "," Lake City","FL ",1
2006-09-28,2006,34.7,34.7,"DFW06LA216 "," El Paso","TX ",1
2006-10-04,2006,94.4,94.4,"DEN07FA003 "," Tucumcari","NM ",1
2006-10-06,2006,98.8,98.8,"LAX07LA003 "," Gridley","CA ",2
2006-10-06,2006,98.8,98.8,"ATL07FA002 "," Stockbridge","GA ",4
2006-10-08,2006,97.9,101.9,"SEA07FA006 "," Sumner","WA ",1
2006-10-09,2006,92.8,107,"ATL07FA005 "," Gunthertown","AL ",1
2006-10-09,2006,92.8,107,"NYC07FA003 "," Brownsville","PA ",2
2006-10-11,2006,76.2,123.6,"DCA07MA003 "," Manhattan","NYC",2
2006-10-14,2006,44.9,154.9,"NYC07FA007 "," Culpeper","VA ",1
2006-10-15,2006,34.9,164.9,"DFW07FA004 "," Antlers","OK ",4
2006-10-15,2006,34.9,164.9,"NYC07LA008 "," Fredricksburg","VA ",1
2006-10-18,2006,11,188.8,"LAX07FA012 "," Prescott","AZ ",5
2006-10-19,2006,5.7,194.1,"NYC07FA009 "," Odenton","MD ",2
2006-10-21,2006,0.3,199.5,"DFW07FA008 "," Georgetown","LA ",1
2006-10-21,2006,0.3,199.5,"MIA07LA009 "," Crystal Springs","FL ",2
2006-10-22,2006,0.4,0.4,"LAX07LA017 "," Buckeye","AZ ",2
2006-10-22,2006,0.4,0.4,"ATL07FA010 "," Rocky Mount","NC ",2
2006-10-22,2006,0.4,0.4,"NYC07LA011 "," South Boston","VA ",1
2006-10-22,2006,0.4,0.4,"DFW07FA007 "," Dry Prong","LA ",1
2006-10-24,2006,6.6,6.6,"SEA07FA012 "," Escalante","UT ",1
2006-10-25,2006,12.6,12.6,"LAX07FA021 "," Meadview","AZ ",4
2006-10-26,2006,20.5,20.5,"CHI07FA009 "," Lawrenceville","IL ",1
2006-10-27,2006,29.8,29.8,"ATL07FA013 "," Statesville","NC ",2
2006-10-28,2006,40.4,40.4,"LAX07LA023 "," Brentwood","CA ",1
2006-11-01,2006,84,84,"LAX07LA027 "," Bisbee","AZ ",2
2006-11-01,2006,84,84,"MIA07FA011 "," Port Orange","FL ",2
2006-11-02,2006,92,92,"CHI07FA016 "," Battle Creek","MI ",1
2006-11-02,2006,92,92,"LAX07LA025 "," Rio Verde","AZ ",2
2006-11-04,2006,99.8,99.8,"DFW07FA020 "," Danville","AR ",3
2006-11-04,2006,99.8,99.8,"LAX07FA026 "," Yuba City","CA ",2
2006-11-05,2006,99.45,100.15,"ANC07FA006 "," Cordova","AK ",1
2006-11-05,2006,99.45,100.15,"DFW07FA019 "," Hominy","OK ",2
2006-11-05,2006,99.45,100.15,"NYC07LA022 "," Ridgely","MD ",1
2006-11-06,2006,99.1,100.5,"ATL07LA014 "," Dalton","GA ",1
2006-11-06,2006,99.1,100.5,"DEN07LA020 "," Deming","NM ",1
2006-11-08,2006,89.3,110.3,"DEN07FA022 "," Alamogordo","NM ",1
2006-11-09,2006,81.4,118.2,"SEA07FA016 "," Shelton","WA ",1
2006-11-10,2006,72.2,127.4,"NYC07LA026 "," Snow Shoe","PA ",1
2006-11-11,2006,62.3,137.3,"DFW07FA023 "," Mineral Wells","TX ",2
2006-11-11,2006,62.3,137.3,"NYC07FA025 "," Basye","VA ",1
2006-11-12,2006,52.3,147.3,"NYC07LA027 "," Williamsburg","VA ",1
2006-11-13,2006,42.4,157.2,"LAX07LA032 "," Paulden","AZ ",2
2006-11-13,2006,42.4,157.2,"CHI07FA022 "," Mill Creek","IN ",5
2006-11-14,2006,32.9,166.7,"LAX07FA035 "," Big Bear Lake","CA ",3
2006-11-15,2006,24.2,175.4,"CHI07LA024 "," Edenville","MI ",1
2006-11-17,2006,9.9,189.7,"LAX07LA037 "," Flagstaff","AZ ",1
2006-11-20,2006,0.2,199.4,"CHI07FA026 "," Wellington","IL ",1
2006-11-21,2006,0.9,0.9,"SEA07LA021 "," Jensen","UT ",1
2006-11-23,2006,9.1,9.1,"DFW07LA026 "," Alvarado","TX ",2
2006-11-25,2006,25.5,25.5,"LAX07LA047 "," San Pedro","CA ",1
2006-11-30,2006,80.5,80.5,"NYC07FA037 "," Huntersville","NC ",1
2006-12-01,2006,89.1,89.1,"CHI07FA032 "," Crookston","MN ",2
2006-12-02,2006,95.4,95.4,"NYC07FA038 "," West Dover","VT ",1
2006-12-02,2006,95.4,95.4,"DFW07LA032 "," Norman","OK ",2
2006-12-02,2006,95.4,95.4,"SEA07LA025 "," North Bend","OR ",2
2006-12-07,2006,93.2,106.2,"NYC07FA041 "," Summersville","WV ",1
2006-12-09,2006,78.9,120.5,"NYC07FA042 "," Edgewater","MD ",2
2006-12-09,2006,78.9,120.5,"LAX07LA054 "," Bakersfield","CA ",2
2006-12-10,2006,70.1,129.3,"NYC07FA043 "," Charlottesville","VA ",1
2006-12-10,2006,70.1,129.3,"DFW07FA036 "," Waco","TX ",3
2006-12-10,2006,70.1,129.3,"ATL07LA025 "," Taylorsville","NC ",2
2006-12-10,2006,70.1,129.3,"LAX07FA056 "," Hesperia","CA ",3
2006-12-12,2006,51,148.4,"SEA07FA031 "," Bandon","OR ",1
2006-12-14,2006,32,167.4,"NYC07FA047 "," Montgomery","NY ",1
2006-12-14,2006,32,167.4,"ANC07FA007 "," Port Heiden","AK ",2
2006-12-14,2006,32,167.4,"NYC07FA048 "," Dagsboro","DE ",2
2006-12-16,2006,15.6,183.8,"DFW07FA039 "," Jay","OK ",3
2006-12-17,2006,9,190.4,"CHI07FA041 "," Bucyrus","OH ",4
2006-12-18,2006,4,195.4,"DFW07FA041 "," Fayetteville","AR ",1
2006-12-18,2006,4,195.4,"LAX07FA062 "," Young","AZ ",1
2006-12-18,2006,4,195.4,"SEA07FA035 "," Gilroy","CA ",3
2006-12-19,2006,1,198.4,"DFW07FA042 "," Austin","TX ",1
2006-12-21,2006,1.9,1.9,"LAX07FA059 "," Concord","CA ",4
2006-12-21,2006,1.9,1.9,"LAX07FA060 "," Big Pine","CA ",2
2006-12-22,2006,6.2,6.2,"ATL07FA029 "," Charleston","SC ",4
2006-12-22,2006,6.2,6.2,"LAX07FA061 "," Bridgeport","CA ",1
2006-12-22,2006,6.2,6.2,"CHI07FA045 "," Chattanooga","TN ",4
2006-12-22,2006,6.2,6.2,"MIA07FA029 "," Greenhead","FL ",5
2006-12-25,2006,31.8,31.8,"ATL07FA030 "," Lawrenceville","GA ",3
2006-12-26,2006,43.1,43.1,"NYC07FA051 "," Johnstown","PA ",2
2006-12-26,2006,43.1,43.1,"CHI07FA046 "," Jasper","TN ",2
2006-12-27,2006,54.8,54.8,"CHI07FA048 "," Mt. Gilead","OH ",2
2006-12-30,2006,85.9,85.9,"SEA07LA040 "," Hillsboro","OR ",1
2006-12-31,2006,93,93,"LAX07LA067 "," San Diego","CA ",1
2006-12-31,2006,93,93,"NYC07FA052 "," Charlotte","NC ",4
2006-12-31,2006,93,93,"CHI07LA051 "," Romeo","MI ",1
2007-01-02,2007,98.65,98.65,"CHI07FA052 "," Washington","IN ",1
2007-01-02,2007,98.65,98.65,"DFW07FA049 "," Armstrong","TX ",3
2007-01-04,2007,99.3,100.1,"ATL07FA031 "," Columbia","SC ",3
2007-01-04,2007,99.3,100.1,"DFW07FA051 "," Batesville","AR ",2
2007-01-05,2007,96.5,102.9,"DEN07FA045 "," Manzanola","CO ",1
2007-01-08,2007,77.7,121.7,"NYC07FA055 "," Jamestown","NY ",1
2007-01-09,2007,69.1,130.3,"ANC07FA013 "," Kenai","AK ",1
2007-01-10,2007,59.9,139.5,"DFW07FA055 "," Jackson","MS ",1
2007-01-12,2007,40.6,158.8,"LAX07MA069 "," Van Nuys","CA ",2
2007-01-15,2007,14.2,185.2,"NYC07FA056 "," Wayne","NJ ",1
2007-01-15,2007,14.2,185.2,"MIA07FA042 "," Adjuntas","PR ",2
2007-01-17,2007,2.8,196.6,"DEN07FA053 "," Waltman","WY ",2
2007-01-17,2007,2.8,196.6,"DEN07FA054 "," Centennial","WY ",3
2007-01-29,2007,90,90,"ATL07FA036 "," Haddock","GA ",1
2007-02-02,2007,99.9,99.9,"NYC07FA065 "," Dartmouth","MA ",3
2007-02-02,2007,99.9,99.9,"CHI07LA062 "," Grinnell","IA ",2
2007-02-02,2007,99.9,99.9,"ATL07FA038 "," Bessemer","AL ",2
2007-02-03,2007,98.8,101,"LAX07FA080 "," Ranchita","CA ",1
2007-02-06,2007,84.5,115.3,"SEA07LA060 "," Incline Vlg","NV ",1
2007-02-06,2007,84.5,115.3,"SEA07FA051 "," Belgrade","MT ",3
2007-02-08,2007,68.3,131.5,"SEA07FA061 "," Rexburg","ID ",1
2007-02-09,2007,59,140.8,"DEN07FA059 "," Great Bend","KS ",1
2007-02-09,2007,59,140.8,"DFW07FA067 "," Rocksprings","TX ",2
2007-02-09,2007,59,140.8,"ATL07FA040 "," Hinesville","GA ",4
2007-02-10,2007,49.1,150.7,"LAX07CA087 "," Adelanto","CA ",1
2007-02-12,2007,29.2,170.6,"CHI07FA069 "," Gulf Of Mexico","GM ",2
2007-02-16,2007,1.3,198.5,"CHI07FA073 "," Council Bluffs","IA ",4
2007-02-18,2007,1.9,1.9,"DFW07FA071 "," Oklahoma City","OK ",1
2007-02-19,2007,6.8,6.8,"DFW07FA073 "," Lago Vista","TX ",1
2007-02-24,2007,58,58,"ATL07LA045 "," Bethlehem","GA ",2
2007-02-27,2007,86.4,86.4,"MIA07LA058 "," Panama City","FL ",2
2007-02-28,2007,92.7,92.7,"DFW07LA160 "," Carlsbad","NM ",1
2007-03-03,2007,99.5,99.5,"LAX07LA099 "," Arvin","CA ",1
2007-03-04,2007,99.9,99.9,"MIA07FA056 "," Port Orange","FL ",1
2007-03-05,2007,98.4,101.4,"CHI07FA079 "," Bedford","IN ",2
2007-03-05,2007,98.4,101.4,"CHI07LA080 "," Edwardsville","IL ",1
2007-03-07,2007,89.9,109.9,"LAX07FA103 "," Tooele","UT ",3
2007-03-08,2007,83.4,116.4,"CHI07LA086 "," East Liberty","OH ",1
2007-03-08,2007,83.4,116.4,"NYC07MA073 "," Princeville","HI ",4
2007-03-09,2007,75.5,124.3,"CHI07FA084 "," Munster","IN ",2
2007-03-11,2007,56.7,143.1,"CHI07MA083 "," Haena","HI ",1
2007-03-13,2007,35.8,164,"DEN07FA071 "," Holman","NM ",1
2007-03-16,2007,8.4,191.4,"MIA07FA060 "," Titusville","FL ",1
2007-03-17,2007,2.9,196.9,"LAX07LA113 "," Lincoln City","OR ",2
2007-03-17,2007,2.9,196.9,"DFW07FA084 "," Marietta","OK ",1
2007-03-18,2007,0.2,199.6,"ATL07LA054 "," Talbotton","GA ",1
2007-03-24,2007,41.9,41.9,"NYC07FA083 "," Jacksonville","MD ",3
2007-03-27,2007,73.5,73.5,"DEN07FA079 "," Ponte Vedra Bch","FL ",2
2007-03-28,2007,82,82,"NYC07FA088 "," Howell","NJ ",1
2007-03-30,2007,94.4,94.4,"LAX07LA118 "," Los Banos","CA ",2
2007-03-31,2007,96.2,96.2,"ATL07LA066 "," Sylacauga","AL ",1
2007-04-02,2007,99.8,99.8,"ATL07LA067 "," New Tazewell","TN ",1
2007-04-02,2007,99.8,99.8,"DFW07LA090 "," Sinton","TX ",1
2007-04-04,2007,97.6,102,"SEA07LA090 "," Arlington","AZ ",1
2007-04-04,2007,97.6,102,"NYC07FA091 "," Trappe","MD ",3
2007-04-08,2007,72.7,126.9,"LAX07LA122 "," So Lake Tahoe","CA ",1
2007-04-09,2007,63,136.6,"ATL07FA069 "," Andrews","NC ",2
2007-04-09,2007,63,136.6,"CHI07LA098 "," Scottsbluff","NE ",2
2007-04-09,2007,63,136.6,"LAX07FA123 "," Page","AZ ",2
2007-04-11,2007,41.6,158,"ATL07LA073 "," Yanceyville","NC ",1
2007-04-13,2007,20.4,179.2,"LAX07LA126 "," Mecca","CA ",1
2007-04-14,2007,11.5,188.1,"NYC07LA094 "," Fulton","NY ",2
2007-04-14,2007,11.5,188.1,"CHI07FA102 "," Viburnum","MO ",3
2007-04-15,2007,4.8,194.8,"LAX07LA130 "," Sedona","AZ ",3
2007-04-16,2007,0.9,198.7,"CHI07LA104 "," Ava","MO ",1
2007-04-16,2007,0.9,198.7,"MIA07LA077 "," Lakeland","FL ",2
2007-04-18,2007,2.9,2.9,"NYC07FA096 "," Saranac Lake","NY ",1
2007-04-18,2007,2.9,2.9,"SEA07FA106 "," Tehachapi","CA ",2
2007-04-19,2007,8.5,8.5,"NYC07LA098 "," Danville","VA ",2
2007-04-19,2007,8.5,8.5,"MIA07LA081 "," Welaka","FL ",2
2007-04-20,2007,16.6,16.6,"MIA07FA083 "," Cudjoe Key","FL ",3
2007-04-22,2007,36.8,36.8,"CHI07LA113 "," Cotter","AR ",2
2007-04-22,2007,36.8,36.8,"ATL07FA077 "," Hamilton","GA ",5
2007-04-22,2007,36.8,36.8,"NYC07FA100 "," Windham","CT ",2
2007-04-22,2007,36.8,36.8,"CHI07FA114 "," Bass Lake","IN ",2
2007-04-23,2007,47.6,47.6,"CHI07LA115 "," Knox City","MO ",2
2007-04-25,2007,67.9,67.9,"SEA07GA112 "," Rachal","TX ",1
2007-04-26,2007,76.8,76.8,"ATL07FA081 "," Dawsonville","GA ",1
2007-04-29,2007,95.6,95.6,"LAX07LA140 "," Carlsbad","CA ",3
2007-04-29,2007,95.6,95.6,"LAX07LA142 "," Marysville","CA ",1
2007-04-29,2007,95.6,95.6,"DEN07FA089 "," Castle Rock","CO ",1
2007-05-01,2007,98.6,98.6,"LAX07LA147 "," Mountain Pass","CA ",1
2007-05-02,2007,99.8,99.8,"DFW07LA102 "," Canadian","TX ",1
2007-05-02,2007,99.8,99.8,"DFW07LA103 "," Mcallen","TX ",2
2007-05-03,2007,99.1,100.5,"LAX07FA150 "," Dillon","MT ",2
2007-05-04,2007,96.5,103.1,"ANC07FA037 "," Wasilla","AK ",1
2007-05-04,2007,96.5,103.1,"ATL07FA083 "," Asheville","NC ",3
2007-05-05,2007,91.9,107.7,"MIA07LA091 "," Stewartstown","PA ",1
2007-05-07,2007,77.5,122.1,"SEA07FA124 "," Spanish Fork","UT ",1
2007-05-10,2007,46.2,153.4,"LAX07LA156 "," Nyssa","OR ",2
2007-05-11,2007,34.8,164.8,"LAX07FA160 "," Lake Pleasant","AZ ",2
2007-05-11,2007,34.8,164.8,"CHI07FA140A "," Sharonville","OH ",3
2007-05-12,2007,24,175.6,"LAX07LA163 "," Delta","UT ",1
2007-05-12,2007,24,175.6,"LAX07LA167 "," Pinetop","AZ ",1
2007-05-12,2007,24,175.6,"SEA07FA119 "," Marion","MT ",5
2007-05-13,2007,14.4,185.2,"LAX07LA168 "," Colusa","CA ",1
2007-05-13,2007,14.4,185.2,"MIA07FA098 "," Moulton","AL ",1
2007-05-17,2007,1.7,1.7,"NYC07FA119 "," Dunkirk","NY ",3
2007-05-18,2007,6.1,6.1,"SEA07LA126 "," Pahrump","NV ",1
2007-05-19,2007,13,13,"CHI07LA147 "," Tyndall","SD ",1
2007-05-20,2007,21.6,21.6,"SEA07LA129 "," Minden","NV ",1
2007-05-21,2007,31.3,31.3,"CHI07LA150 "," Marysville","OH ",2
2007-05-22,2007,41.5,41.5,"SEA07LA249 "," Pinecliff","WA ",1
2007-05-22,2007,41.5,41.5,"DFW07GA119 "," San Elizario","TX ",1
2007-05-23,2007,51.7,51.7,"NYC07LA124 "," Charleston","SC ",2
2007-05-24,2007,61.6,61.6,"DFW07LA120 "," Leeville","LA ",1
2007-05-25,2007,70.8,70.8,"LAX07LA175 "," Chino","CA ",1
2007-05-26,2007,79.2,79.2,"NYC07FA126 "," Burnsville","NC ",3
2007-05-27,2007,86.4,86.4,"CHI07LA157 "," Newark","IL ",1
2007-05-27,2007,86.4,86.4,"MIA07LA102 "," Hayden","AL ",1
2007-05-28,2007,92.3,92.3,"SEA07FA134 "," Wilbur","WA ",1
2007-05-28,2007,92.3,92.3,"SEA07LA135 "," Columbus","MT ",1
2007-05-30,2007,97.95,97.95,"DFW07LA124 "," Boerne","TX ",1
2007-06-01,2007,99.8,99.8,"SEA07GA142 "," Loa","UT ",2
2007-06-04,2007,88.8,110.8,"NYC07FA130 "," Canton","MA ",1
2007-06-04,2007,88.8,110.8,"CHI07MA160 "," Milwaukee","WI ",6
2007-06-05,2007,81.1,118.5,"CHI07LA162 "," Watford City","ND ",1
2007-06-07,2007,61.1,138.5,"SEA07FA148 "," Quilcene","WA ",2
2007-06-14,2007,0.4,199.2,"ATL07LA089 "," Port St. Joe","FL ",1
2007-06-14,2007,0.4,199.2,"SEA07FA165 "," Yellow Pine","ID ",1
2007-06-15,2007,0.8,0.8,"SEA07LA158 "," Portland","OR ",3
2007-06-16,2007,4,4,"DEN07FA100 "," Placitas","NM ",1
2007-06-16,2007,4,4,"LAX07LA148 "," Livermore","CA ",2
2007-06-21,2007,44.9,44.9,"NYC07FA145 "," Hiddenite","NC ",2
2007-06-22,2007,54.7,54.7,"CHI07FA176 "," Cannon Falls","MN ",1
2007-06-22,2007,54.7,54.7,"SEA07LA177 "," Price","UT ",2
2007-06-22,2007,54.7,54.7,"NYC07LA147 "," Sanford","FL ",1
2007-06-24,2007,73.3,73.3,"ANC07FA054 "," Wasilla","AK ",2
2007-06-24,2007,73.3,73.3,"NYC07LA148 "," Wallkill","NY ",2
2007-06-25,2007,81.4,81.4,"CHI07FA182 "," Colona","IL ",2
2007-06-25,2007,81.4,81.4,"DEN07LA108 "," Greeley","CO ",2
2007-06-28,2007,95.95,95.95,"SEA07FA189 "," Cashmere","WA ",1
2007-06-28,2007,95.95,95.95,"CHI07FA183 "," Wellsville","MO ",3
2007-06-30,2007,99.7,99.7,"CHI07FA187 "," Conway","AR ",2
2007-07-01,2007,99.3,100.1,"NYC07LA155 "," Centre Hall","PA ",1
2007-07-03,2007,91.3,108.1,"LAX07FA200 "," Carlsbad","CA ",2
2007-07-04,2007,83.9,115.5,"CHI07LA191 "," Johnson","NE ",1
2007-07-05,2007,74.7,124.7,"CHI07LA195 "," Carrollton","OH ",2
2007-07-06,2007,64,135.4,"DFW07FA149 "," Groesbeck","TX ",1
2007-07-07,2007,52.4,147,"LAX07FAMS1 "," Aurora","OR ",1
2007-07-08,2007,40.5,158.9,"NYC07FA159 "," Brooks","KY ",2
2007-07-09,2007,29.1,170.3,"ATL07FA102 "," Tyringham","MA ",2
2007-07-09,2007,29.1,170.3,"MIA07FA117 "," Nichols","FL ",2
2007-07-10,2007,18.8,180.6,"DFW07LA155 "," Tunica","MS ",1
2007-07-10,2007,18.8,180.6,"NYC07MA162 "," Sanford","FL ",5
2007-07-12,2007,4.3,195.1,"CHI07LA207 "," Wyoming","IL ",1
2007-07-13,2007,0.9,198.5,"LAX07FA219 "," El Cajon","CA ",2
2007-07-14,2007,0.2,199.2,"MIA07LA121 "," Unionville","PA ",1
2007-07-14,2007,0.2,199.2,"SEA07FA195 "," Everett","WA ",1
2007-07-15,2007,2.1,2.1,"SEA07LA196 "," Camarillo","CA ",1
2007-07-15,2007,2.1,2.1,"CHI07LA208 "," Osceola","IN ",1
2007-07-15,2007,2.1,2.1,"SEA07FA199 "," New River","AZ ",2
2007-07-16,2007,6.4,6.4,"CHI07LA213 "," Laurel","IA ",1
2007-07-20,2007,37.9,37.9,"DFW07LA170 "," Page","OK ",1
2007-07-20,2007,37.9,37.9,"NYC07LA171 "," Covode","PA ",1
2007-07-21,2007,47.6,47.6,"SEA07FA208 "," Cottage Grove","OR ",2
2007-07-23,2007,66.9,66.9,"LAX07TA227 "," Happy Camp","CA ",1
2007-07-24,2007,75.9,75.9,"NYC07LA174 "," Surry","VA ",1
2007-07-24,2007,75.9,75.9,"ANC07FA068 "," Ketchikan","AK ",5
2007-07-24,2007,75.9,75.9,"NYC07FA173 "," Hammondsport","NY ",1
2007-07-26,2007,90.9,90.9,"NYC07LA177 "," Science Hill","KY ",1
2007-07-26,2007,90.9,90.9,"NYC07FA176 "," Campbellton","FL ",2
2007-07-27,2007,93.5,93.5,"LAX07MA231A "," Phoenix","AZ ",4
2007-07-27,2007,93.5,93.5,"CHI07FA243A "," Oshkosh","WI ",1
2007-07-28,2007,96.1,96.1,"CHI07LA238 "," Lakewood","WI ",1
2007-07-28,2007,96.1,96.1,"SEA07FA218 "," Tonasket","WA ",2
2007-07-28,2007,96.1,96.1,"CHI07LA237 "," Dayton","OH ",1
2007-07-28,2007,96.1,96.1,"SEA07LA217 "," West Linn","OR ",2
2007-08-02,2007,86.3,113.5,"SEA07FA223 "," Easton","WA ",4
2007-08-04,2007,66.4,133.4,"ATL07LA110 "," Lovell","ME ",1
2007-08-05,2007,54.7,145.1,"LAX07FA241 "," S. Lake Tahoe","CA ",1
2007-08-05,2007,54.7,145.1,"DEN07MA134 "," Ruidoso","NM ",5
2007-08-06,2007,42.8,157,"ANC07FA073 "," Sitka","AK ",4
2007-08-09,2007,12.4,187.4,"ATL07LA111 "," Leonardtown","MD ",1
2007-08-10,2007,5.9,193.9,"SEA07FA231 "," Benton","CA ",1
2007-08-10,2007,5.9,193.9,"CHI07LA260 "," West Bend","WI ",1
2007-08-11,2007,1.7,198.1,"SEA07FA228 "," Lomita","CA ",1
2007-08-13,2007,0.8,0.8,"ANC07FA082 "," Arctic Village","AK ",2
2007-08-15,2007,8.4,8.4,"DEN07FA136 "," Mosquero","NM ",2
2007-08-15,2007,8.4,8.4,"DFW07LA183 "," Bonham","TX ",1
2007-08-16,2007,14.8,14.8,"ANC07MA083 "," Ketchikan","AK ",5
2007-08-16,2007,14.8,14.8,"CHI07LA272 "," Henning","MN ",1
2007-08-16,2007,14.8,14.8,"NYC07FA193 "," Rochester","NY ",2
2007-08-18,2007,31.1,31.1,"CHI07LA273 "," Winamac","IN ",1
2007-08-19,2007,40.5,40.5,"ATL07LA116 "," Wellington","FL ",2
2007-08-20,2007,50.2,50.2,"DEN07FA140 "," Dayton","WY ",3
2007-08-24,2007,87.1,87.1,"CHI07FA279 "," Cheboygan","MI ",2
2007-08-25,2007,93.6,93.6,"DEN07LA145 "," Taos","NM ",1
2007-08-25,2007,93.6,93.6,"NYC07FAMS1 "," Westhampton","NY ",1
2007-08-26,2007,95.85,95.85,"ATL07LA119 "," Center Hill","FL ",1
2007-08-27,2007,98.1,98.1,"DEN07LA148 "," Watrous","NM ",2
2007-08-28,2007,100,100,"MIA07LA136 "," Zephyrhills","FL ",2
2007-08-30,2007,95.1,104.9,"LAX07FA258 "," Cameron Park","CA ",2
2007-08-31,2007,88.4,111.6,"SEA07FA247 "," Kernville","CA ",6
2007-09-01,2007,79.4,120.6,"MIA07FA137 "," Elizabethton","TN ",5
2007-09-01,2007,79.4,120.6,"NYC07CA215 "," Newry","PA ",1
2007-09-02,2007,68.8,131.2,"NYC07LA210 "," Hazleton","PA ",1
2007-09-02,2007,68.8,131.2,"CHI07LA288 "," Union Star","MO ",1
2007-09-03,2007,57.2,142.8,"CHI07FA290 "," Kelleys Island","OH ",2
2007-09-03,2007,57.2,142.8,"NYC07LA212 "," Verona","KY ",2
2007-09-03,2007,57.2,142.8,"CHI07FA286 "," Lake-In-Hills","IL ",2
2007-09-03,2007,57.2,142.8,"SEA07FA277 "," Mammoth Lakes","CA ",1
2007-09-06,2007,23.8,176.2,"NYC07FA217 "," Syria","VA ",3
2007-09-07,2007,15,185,"NYC07LA219 "," Virginia Beach","VA ",1
2007-09-08,2007,8.1,191.9,"LAX07LA270 "," Ellensburg","WA ",1
2007-09-08,2007,8.1,191.9,"ATL07FA125 "," Mansfield","MA ",2
2007-09-11,2007,0.1,199.9,"LAX07FA272 "," Joshua Tree","CA ",1
2007-09-11,2007,0.1,199.9,"MIA07FA147 "," Nokomis","FL ",2
2007-09-11,2007,0.1,199.9,"SEA07LA259 "," Reno","NV ",1
2007-09-12,2007,1.6,1.6,"DFW07FA198 "," Hosston","LA ",2
2007-09-12,2007,1.6,1.6,"SEA07FA246 "," Alsea","OR ",2
2007-09-13,2007,5,5,"SEA07FA263 "," Reno","NV ",1
2007-09-13,2007,5,5,"SEA07FA262 "," Burlington","WA ",3
2007-09-13,2007,5,5,"NYC07FA226 "," Whitfield","AL ",1
2007-09-14,2007,10.1,10.1,"SEA07FA264A "," Reno","NV ",1
2007-09-15,2007,16.8,16.8,"NYC07FA228 "," Dallas","GA ",1
2007-09-15,2007,16.8,16.8,"DEN07FA158 "," Erie","CO ",2
2007-09-15,2007,16.8,16.8,"DFW07LA199 "," Utopia","TX ",1
2007-09-20,2007,63.6,63.6,"ANC07FA103 "," Mcgrath","AK ",1
2007-09-21,2007,73.6,73.6,"NYC07LA233 "," New Smyrna Bch","FL ",1
2007-09-21,2007,73.6,73.6,"MIA07FA154 "," Clayton","NC ",1
2007-09-22,2007,82.8,82.8,"ANC07FA102 "," Whittier","AK ",1
2007-09-22,2007,82.8,82.8,"ATL07LA129 "," Sweetwater","TN ",1
2007-09-22,2007,82.8,82.8,"MIA07LA155 "," Worthington","KY ",1
2007-09-24,2007,96.3,96.3,"DEN07FA165 "," Moriarty","NM ",1
2007-09-26,2007,99.5,99.5,"CHI07FA305 "," Defiance","OH ",1
2007-09-30,2007,82.1,117.1,"ANC07FA109 "," King Salmon","AK ",4
2007-10-03,2007,49,150.2,"NYC08LA001 "," Chesapeake","VA ",1
2007-10-03,2007,49,150.2,"SEA08FA005 "," Crowley Ranch","OR ",1
2007-10-03,2007,49,150.2,"MIA08FA001 "," Walthourville","GA ",2
2007-10-04,2007,37.9,161.3,"DEN08FA003 "," Pagosa Springs","CO ",3
2007-10-05,2007,27.7,171.5,"LAX08FA002 "," Oak Hills","CA ",1
2007-10-05,2007,27.7,171.5,"MIA08FA003 "," Newton","GA ",1
2007-10-06,2007,18.8,180.4,"NYC08LA005 "," Blacksburg","VA ",1
2007-10-06,2007,18.8,180.4,"MIA08LA002 "," Toughkenamon","PA ",1
2007-10-07,2007,11.4,187.8,"DFW08FA004 "," Castroville","TX ",2
2007-10-07,2007,11.4,187.8,"SEA08FA006 "," Ekalaka","MT ",2
2007-10-07,2007,11.4,187.8,"LAX08MA007 "," Naches","WA ",10
2007-10-07,2007,11.4,187.8,"NYC08LA008 "," St.croix","VI ",1
2007-10-08,2007,5.8,193.4,"CHI08LA006 "," Festus","MO ",1
2007-10-08,2007,5.8,193.4,"DEN08LA004 "," Albuquerque","NM ",1
2007-10-14,2007,11.8,11.8,"NYC08FA012 "," Wiley Ford","WV ",4
2007-10-17,2007,36.5,36.5,"DFW08FA015 "," Glenpool","OK ",5
2007-10-23,2007,93.9,93.9,"CHI08FA027 "," Browerville","MN ",2
2007-10-25,2007,98.4,98.4,"LAX08LA024 "," Tracy","CA ",1
2007-10-26,2007,99.9,99.9,"DEN08LA017 "," Salida","CO ",1
